w_rad_s,f_hz,cable_len_equiv_m,bridge_A_unshaped_tf1.1,bridge_A_unshaped_tf1.6,bridge_A_unshaped_tf2.0,bridge_A_ZV_tf1.1,bridge_A_ZV_tf1.6,bridge_A_ZV_tf2.0,bridge_B_unshaped,bridge_B_ZV_0.91,bridge_B_ZVD_asrun_0.91,bridge_B_ZVD_textbook_0.91,bridge_B_EI5_0.91,tower_ZV_0.84,tower_ZVD_asrun,tower_ZVD_textbook,tower_2modeZV,shaperonly_ZV_0.91,shaperonly_ZVD_textbook_0.91,shaperonly_ZVD_asrun_0.91,shaperonly_ZV_0.84,shaperonly_2modeZV
9.756047,1.552723,0.103032,1.0,1.0,1.0,0.316624,0.316624,0.316624,1.0,0.269995,0.191519,0.072897,0.026542,0.576835,0.206046,0.270485,0.144795,0.269995,0.072897,0.153215,0.576835,0.144795
9.768974,1.554781,0.10276,1.0,1.0,1.0,0.3111,0.3111,0.3111,1.0,0.264327,0.193207,0.069869,0.023362,0.572392,0.199992,0.265813,0.142713,0.264327,0.069869,0.154566,0.572392,0.142713
9.781902,1.556838,0.102488,1.0,1.0,1.0,0.305566,0.305566,0.305566,1.0,0.258649,0.194939,0.0669,0.020244,0.567931,0.194045,0.261176,0.14064,0.258649,0.0669,0.155951,0.567931,0.14064
9.794829,1.558895,0.102218,1.0,1.0,1.0,0.300022,0.300022,0.300022,1.0,0.252963,0.196709,0.06399,0.01719,0.563454,0.18821,0.256577,0.138579,0.252963,0.06399,0.157367,0.563454,0.138579
9.807756,1.560953,0.101949,1.0,1.0,1.0,0.294468,0.294468,0.294468,1.0,0.247268,0.198509,0.061142,0.014199,0.55896,0.182494,0.252014,0.136528,0.247268,0.061142,0.158807,0.55896,0.136528
9.820684,1.56301,0.10168,1.0,1.0,1.0,0.288903,0.288903,0.288903,1.0,0.241565,0.200334,0.058353,0.011271,0.55445,0.176905,0.24749,0.134487,0.241565,0.058353,0.160267,0.55445,0.134487
9.833611,1.565068,0.101413,1.0,1.0,1.0,0.283329,0.283329,0.283329,1.0,0.235853,0.202177,0.055626,0.008408,0.549923,0.17145,0.243005,0.132458,0.235853,0.055626,0.161741,0.549923,0.132458
9.846539,1.567125,0.101147,1.0,1.0,1.0,0.277746,0.277746,0.277746,1.0,0.230132,0.204032,0.052961,0.005609,0.54538,0.166138,0.23856,0.13044,0.230132,0.052961,0.163226,0.54538,0.13044
9.859466,1.569183,0.100882,1.0,1.0,1.0,0.272152,0.272152,0.272152,1.0,0.224404,0.205896,0.050357,0.002875,0.540821,0.160979,0.234156,0.128433,0.224404,0.050357,0.164717,0.540821,0.128433
9.872394,1.57124,0.100618,1.0,1.0,1.0,0.26655,0.26655,0.26655,1.0,0.218669,0.207761,0.047816,0.000207,0.536246,0.155983,0.229794,0.126437,0.218669,0.047816,0.166209,0.536246,0.126437
9.885321,1.573298,0.100355,1.0,1.0,1.0,0.260939,0.260939,0.260939,1.0,0.212925,0.209624,0.045337,0.002396,0.531656,0.151159,0.225475,0.124453,0.212925,0.045337,0.167699,0.531656,0.124453
9.898249,1.575355,0.100093,1.0,1.0,1.0,0.255319,0.255319,0.255319,1.0,0.207174,0.21148,0.042921,0.004933,0.527049,0.146519,0.221199,0.12248,0.207174,0.042921,0.169184,0.527049,0.12248
9.911176,1.577413,0.099832,1.0,1.0,1.0,0.24969,0.24969,0.24969,1.0,0.201417,0.213324,0.040569,0.007403,0.522427,0.142075,0.216968,0.120519,0.201417,0.040569,0.17066,0.522427,0.120519
9.924103,1.57947,0.099572,1.0,1.0,1.0,0.244052,0.244052,0.244052,1.0,0.195652,0.215153,0.03828,0.009806,0.51779,0.13784,0.212783,0.11857,0.195652,0.03828,0.172122,0.51779,0.11857
9.937031,1.581528,0.099313,1.0,1.0,1.0,0.238407,0.238407,0.238407,1.0,0.18988,0.216962,0.036054,0.012143,0.513137,0.133828,0.208644,0.116633,0.18988,0.036054,0.17357,0.513137,0.116633
9.949958,1.583585,0.099055,1.0,1.0,1.0,0.232753,0.232753,0.232753,1.0,0.184102,0.218748,0.033893,0.014412,0.50847,0.130051,0.204553,0.114707,0.184102,0.033893,0.174999,0.50847,0.114707
9.962886,1.585643,0.098799,1.0,1.0,1.0,0.227092,0.227092,0.227092,1.0,0.178317,0.220508,0.031797,0.016613,0.503787,0.126523,0.20051,0.112794,0.178317,0.031797,0.176406,0.503787,0.112794
9.975813,1.5877,0.098543,1.0,1.0,1.0,0.221423,0.221423,0.221423,1.0,0.172526,0.222237,0.029765,0.018746,0.499089,0.123259,0.196517,0.110893,0.172526,0.029765,0.17779,0.499089,0.110893
9.988741,1.589757,0.098288,1.0,1.0,1.0,0.215746,0.215746,0.215746,1.0,0.16673,0.223933,0.027799,0.020811,0.494377,0.120273,0.192574,0.109005,0.16673,0.027799,0.179147,0.494377,0.109005
10.001668,1.591815,0.098034,1.0,1.0,1.0,0.210062,0.210062,0.210062,1.0,0.160927,0.225594,0.025898,0.022808,0.48965,0.117577,0.188683,0.107129,0.160927,0.025898,0.180475,0.48965,0.107129
10.014595,1.593872,0.097781,1.0,1.0,1.0,0.204371,0.204371,0.204371,1.0,0.155119,0.227216,0.024062,0.024735,0.484909,0.115183,0.184845,0.105266,0.155119,0.024062,0.181773,0.484909,0.105266
10.027523,1.59593,0.097529,1.0,1.0,1.0,0.198673,0.198673,0.198673,1.0,0.149306,0.228796,0.022292,0.026593,0.480153,0.113102,0.18106,0.103415,0.149306,0.022292,0.183037,0.480153,0.103415
10.04045,1.597987,0.097278,1.0,1.0,1.0,0.192968,0.192968,0.192968,1.0,0.143487,0.230333,0.020589,0.028382,0.475383,0.111344,0.17733,0.101578,0.143487,0.020589,0.184267,0.475383,0.101578
10.053378,1.600045,0.097028,1.0,1.0,1.0,0.187257,0.187257,0.187257,1.0,0.137664,0.231825,0.018951,0.030101,0.4706,0.109914,0.173656,0.099753,0.137664,0.018951,0.18546,0.4706,0.099753
10.066305,1.602102,0.096779,1.0,1.0,1.0,0.181539,0.181539,0.181539,1.0,0.131835,0.233268,0.017381,0.03175,0.465802,0.108817,0.170039,0.097941,0.131835,0.017381,0.186614,0.465802,0.097941
10.079233,1.60416,0.096531,1.0,1.0,1.0,0.175816,0.175816,0.175816,1.0,0.126002,0.234661,0.015877,0.03333,0.460991,0.108053,0.166481,0.096143,0.126002,0.015877,0.187729,0.460991,0.096143
10.09216,1.606217,0.096284,1.0,1.0,1.0,0.170086,0.170086,0.170086,1.0,0.120165,0.236003,0.01444,0.034838,0.456166,0.10762,0.162981,0.094358,0.120165,0.01444,0.188802,0.456166,0.094358
10.105088,1.608275,0.096037,1.0,1.0,1.0,0.164351,0.164351,0.164351,1.0,0.114324,0.23729,0.01307,0.036277,0.451327,0.107513,0.159542,0.092587,0.114324,0.01307,0.189832,0.451327,0.092587
10.118015,1.610332,0.095792,1.0,1.0,1.0,0.15861,0.15861,0.15861,1.0,0.108478,0.238523,0.011768,0.037644,0.446476,0.107724,0.156164,0.090828,0.108478,0.011768,0.190818,0.446476,0.090828
10.130942,1.61239,0.095548,1.0,1.0,1.0,0.152863,0.152863,0.152863,1.0,0.102629,0.239699,0.010533,0.038941,0.441611,0.108241,0.15285,0.089084,0.102629,0.010533,0.191759,0.441611,0.089084
10.14387,1.614447,0.095304,1.0,1.0,1.0,0.147112,0.147112,0.147112,1.0,0.096776,0.240817,0.009366,0.040166,0.436733,0.109051,0.149599,0.087353,0.096776,0.009366,0.192653,0.436733,0.087353
10.156797,1.616505,0.095062,1.0,1.0,1.0,0.141355,0.141355,0.141355,1.0,0.09092,0.241875,0.008267,0.04132,0.431842,0.110137,0.146414,0.085637,0.09092,0.008267,0.1935,0.431842,0.085637
10.169725,1.618562,0.094821,1.0,1.0,1.0,0.135594,0.135594,0.135594,1.0,0.085061,0.242872,0.007235,0.042403,0.426939,0.111484,0.143295,0.083934,0.085061,0.007235,0.194298,0.426939,0.083934
10.182652,1.620619,0.09458,1.0,1.0,1.0,0.129828,0.129828,0.129828,1.0,0.079199,0.243808,0.006273,0.043414,0.422022,0.113071,0.140244,0.082245,0.079199,0.006273,0.195047,0.422022,0.082245
10.19558,1.622677,0.09434,1.0,1.0,1.0,0.124058,0.124058,0.124058,1.0,0.073334,0.244681,0.005378,0.044353,0.417094,0.114881,0.137261,0.08057,0.073334,0.005378,0.195745,0.417094,0.08057
10.208507,1.624734,0.094101,1.0,1.0,1.0,0.118283,0.118283,0.118283,1.0,0.067467,0.24549,0.004552,0.045221,0.412153,0.116895,0.134349,0.07891,0.067467,0.004552,0.196392,0.412153,0.07891
10.221435,1.626792,0.093864,1.0,1.0,1.0,0.112505,0.112505,0.112505,1.0,0.061597,0.246235,0.003794,0.046016,0.4072,0.119093,0.131509,0.077264,0.061597,0.003794,0.196988,0.4072,0.077264
10.234362,1.628849,0.093627,1.0,1.0,1.0,0.106722,0.106722,0.106722,1.0,0.055725,0.246914,0.003105,0.046739,0.402235,0.121456,0.12874,0.075633,0.055725,0.003105,0.197531,0.402235,0.075633
10.247289,1.630907,0.09339,1.0,1.0,1.0,0.100937,0.100937,0.100937,1.0,0.049852,0.247527,0.002485,0.047391,0.397258,0.123968,0.126046,0.074016,0.049852,0.002485,0.198022,0.397258,0.074016
10.260217,1.632964,0.093155,1.0,1.0,1.0,0.095147,0.095147,0.095147,1.0,0.043976,0.248074,0.001934,0.047969,0.39227,0.126612,0.123427,0.072414,0.043976,0.001934,0.198459,0.39227,0.072414
10.273144,1.635022,0.092921,1.0,1.0,1.0,0.089355,0.089355,0.089355,1.0,0.038099,0.248553,0.001452,0.048476,0.38727,0.12937,0.120883,0.070826,0.038099,0.001452,0.198842,0.38727,0.070826
10.286072,1.637079,0.092688,1.0,1.0,1.0,0.083559,0.083559,0.083559,1.0,0.032221,0.248964,0.001038,0.04891,0.382258,0.13223,0.118417,0.069254,0.032221,0.001038,0.199171,0.382258,0.069254
10.298999,1.639137,0.092455,1.0,1.0,1.0,0.077761,0.077761,0.077761,1.0,0.026341,0.249307,0.000694,0.049271,0.377235,0.135175,0.116029,0.067696,0.026341,0.000694,0.199446,0.377235,0.067696
10.311927,1.641194,0.092223,1.0,1.0,1.0,0.07196,0.07196,0.07196,1.0,0.020461,0.249582,0.000419,0.04956,0.372201,0.138195,0.113721,0.066154,0.020461,0.000419,0.199665,0.372201,0.066154
10.324854,1.643252,0.091993,1.0,1.0,1.0,0.066156,0.066156,0.066156,1.0,0.01458,0.249788,0.000213,0.049777,0.367157,0.141277,0.111492,0.064627,0.01458,0.000213,0.19983,0.367157,0.064627
10.337781,1.645309,0.091763,1.0,1.0,1.0,0.060351,0.060351,0.060351,1.0,0.008698,0.249924,7.6e-05,0.049921,0.362101,0.144409,0.109345,0.063115,0.008698,7.6e-05,0.199939,0.362101,0.063115
10.350709,1.647366,0.091534,1.0,1.0,1.0,0.054543,0.054543,0.054543,1.0,0.002816,0.249992,8e-06,0.049992,0.357035,0.147583,0.107279,0.061618,0.002816,8e-06,0.199994,0.357035,0.061618
10.363636,1.649424,0.091305,1.0,1.0,1.0,0.048733,0.048733,0.048733,1.0,0.003066,0.249991,9e-06,0.04999,0.351958,0.150789,0.105296,0.060137,0.003066,9e-06,0.199992,0.351958,0.060137
10.376564,1.651481,0.091078,1.0,1.0,1.0,0.042922,0.042922,0.042922,1.0,0.008947,0.24992,8e-05,0.049916,0.34687,0.154019,0.103396,0.058671,0.008947,8e-05,0.199936,0.34687,0.058671
10.389491,1.653539,0.090852,1.0,1.0,1.0,0.037109,0.037109,0.037109,1.0,0.014829,0.24978,0.00022,0.049769,0.341773,0.157264,0.101579,0.057221,0.014829,0.00022,0.199824,0.341773,0.057221
10.402419,1.655596,0.090626,1.0,1.0,1.0,0.031295,0.031295,0.031295,1.0,0.02071,0.249571,0.000429,0.04955,0.336665,0.160519,0.099845,0.055786,0.02071,0.000429,0.199657,0.336665,0.055786
10.415346,1.657654,0.090401,1.0,1.0,1.0,0.02548,0.02548,0.02548,1.0,0.02659,0.249294,0.000707,0.049258,0.331548,0.163777,0.098196,0.054367,0.02659,0.000707,0.199435,0.331548,0.054367
10.428274,1.659711,0.090177,1.0,1.0,1.0,0.019665,0.019665,0.019665,1.0,0.03247,0.248948,0.001054,0.048893,0.32642,0.167031,0.09663,0.052965,0.03247,0.001054,0.199158,0.32642,0.052965
10.441201,1.661769,0.089954,1.0,1.0,1.0,0.013848,0.013848,0.013848,1.0,0.038348,0.248534,0.001471,0.048456,0.321284,0.170277,0.095147,0.051578,0.038348,0.001471,0.198827,0.321284,0.051578
10.454128,1.663826,0.089732,1.0,1.0,1.0,0.008031,0.008031,0.008031,1.0,0.044225,0.248052,0.001956,0.047946,0.316137,0.17351,0.093747,0.050207,0.044225,0.001956,0.198441,0.316137,0.050207
10.467056,1.665884,0.08951,1.0,1.0,1.0,0.002214,0.002214,0.002214,1.0,0.0501,0.247503,0.00251,0.047364,0.310981,0.176725,0.09243,0.048852,0.0501,0.00251,0.198002,0.310981,0.048852
10.479983,1.667941,0.089289,1.0,1.0,1.0,0.003604,0.003604,0.003604,1.0,0.055974,0.246887,0.003133,0.04671,0.305817,0.179919,0.091194,0.047514,0.055974,0.003133,0.197509,0.305817,0.047514
10.492911,1.669999,0.089069,1.0,1.0,1.0,0.009421,0.009421,0.009421,1.0,0.061846,0.246205,0.003825,0.045984,0.300643,0.183087,0.090038,0.046191,0.061846,0.003825,0.196964,0.300643,0.046191
10.505838,1.672056,0.08885,1.0,1.0,1.0,0.015238,0.015238,0.015238,1.0,0.067716,0.245457,0.004585,0.045185,0.29546,0.186226,0.088962,0.044886,0.067716,0.004585,0.196366,0.29546,0.044886
10.518766,1.674114,0.088632,1.0,1.0,1.0,0.021054,0.021054,0.021054,1.0,0.073583,0.244645,0.005414,0.044315,0.290269,0.189334,0.087963,0.043596,0.073583,0.005414,0.195716,0.290269,0.043596
10.531693,1.676171,0.088415,1.0,1.0,1.0,0.02687,0.02687,0.02687,1.0,0.079448,0.24377,0.006312,0.043372,0.285068,0.192406,0.087041,0.042323,0.079448,0.006312,0.195016,0.285068,0.042323
10.544621,1.678228,0.088198,1.0,1.0,1.0,0.032684,0.032684,0.032684,1.0,0.08531,0.242831,0.007278,0.042358,0.27986,0.195442,0.086192,0.041067,0.08531,0.007278,0.194265,0.27986,0.041067
10.557548,1.680286,0.087982,1.0,1.0,1.0,0.038498,0.038498,0.038498,1.0,0.091169,0.241831,0.008312,0.041273,0.274643,0.198437,0.085416,0.039827,0.091169,0.008312,0.193465,0.274643,0.039827
10.570475,1.682343,0.087767,1.0,1.0,1.0,0.04431,0.04431,0.04431,1.0,0.097024,0.24077,0.009414,0.040116,0.269419,0.20139,0.084709,0.038604,0.097024,0.009414,0.192616,0.269419,0.038604
10.583403,1.684401,0.087553,1.0,1.0,1.0,0.050121,0.050121,0.050121,1.0,0.102877,0.23965,0.010584,0.038887,0.264186,0.2043,0.08407,0.037398,0.102877,0.010584,0.19172,0.264186,0.037398
10.59633,1.686458,0.087339,1.0,1.0,1.0,0.05593,0.05593,0.05593,1.0,0.108726,0.238472,0.011821,0.037588,0.258945,0.207163,0.083496,0.036209,0.108726,0.011821,0.190777,0.258945,0.036209
10.609258,1.688516,0.087127,1.0,1.0,1.0,0.061738,0.061738,0.061738,1.0,0.114571,0.237237,0.013127,0.036217,0.253697,0.209979,0.082983,0.035037,0.114571,0.013127,0.18979,0.253697,0.035037
10.622185,1.690573,0.086915,1.0,1.0,1.0,0.067543,0.067543,0.067543,1.0,0.120412,0.235947,0.014499,0.034776,0.248442,0.212746,0.08253,0.033881,0.120412,0.014499,0.188757,0.248442,0.033881
10.635113,1.692631,0.086703,1.0,1.0,1.0,0.073346,0.073346,0.073346,1.0,0.126249,0.234603,0.015939,0.033264,0.243179,0.215462,0.082133,0.032743,0.126249,0.015939,0.187683,0.243179,0.032743
10.64804,1.694688,0.086493,1.0,1.0,1.0,0.079146,0.079146,0.079146,1.0,0.132082,0.233208,0.017446,0.031682,0.237909,0.218126,0.08179,0.031622,0.132082,0.017446,0.186566,0.237909,0.031622
10.660967,1.696746,0.086283,1.0,1.0,1.0,0.084944,0.084944,0.084944,1.0,0.13791,0.231762,0.019019,0.03003,0.232632,0.220736,0.081496,0.030518,0.13791,0.019019,0.18541,0.232632,0.030518
10.673895,1.698803,0.086075,1.0,1.0,1.0,0.090739,0.090739,0.090739,1.0,0.143734,0.230269,0.020659,0.028308,0.227348,0.223293,0.08125,0.029432,0.143734,0.020659,0.184215,0.227348,0.029432
10.686822,1.700861,0.085866,1.0,1.0,1.0,0.096531,0.096531,0.096531,1.0,0.149552,0.22873,0.022366,0.026516,0.222057,0.225794,0.081047,0.028362,0.149552,0.022366,0.182984,0.222057,0.028362
10.69975,1.702918,0.085659,1.0,1.0,1.0,0.102319,0.102319,0.102319,1.0,0.155365,0.227148,0.024138,0.024655,0.21676,0.228238,0.080886,0.027311,0.155365,0.024138,0.181718,0.21676,0.027311
10.712677,1.704976,0.085452,1.0,1.0,1.0,0.108104,0.108104,0.108104,1.0,0.161173,0.225524,0.025977,0.022724,0.211456,0.230626,0.080762,0.026276,0.161173,0.025977,0.180419,0.211456,0.026276
10.725605,1.707033,0.085247,1.0,1.0,1.0,0.113885,0.113885,0.113885,1.0,0.166975,0.223862,0.027881,0.020725,0.206146,0.232955,0.080673,0.025259,0.166975,0.027881,0.17909,0.206146,0.025259
10.738532,1.70909,0.085041,1.0,1.0,1.0,0.119663,0.119663,0.119663,1.0,0.172772,0.222164,0.02985,0.018657,0.20083,0.235226,0.080615,0.02426,0.172772,0.02985,0.177731,0.20083,0.02426
10.75146,1.711148,0.084837,1.0,1.0,1.0,0.125437,0.125437,0.125437,1.0,0.178562,0.220434,0.031885,0.016521,0.195509,0.237437,0.080586,0.023278,0.178562,0.031885,0.176347,0.195509,0.023278
10.764387,1.713205,0.084633,1.0,1.0,1.0,0.131206,0.131206,0.131206,1.0,0.184347,0.218673,0.033984,0.014317,0.190181,0.239589,0.080583,0.022315,0.184347,0.033984,0.174938,0.190181,0.022315
10.777314,1.715263,0.084431,1.0,1.0,1.0,0.136971,0.136971,0.136971,1.0,0.190125,0.216886,0.036147,0.012045,0.184848,0.24168,0.080603,0.021368,0.190125,0.036147,0.173509,0.184848,0.021368
10.790242,1.71732,0.084228,1.0,1.0,1.0,0.142731,0.142731,0.142731,1.0,0.195896,0.215076,0.038375,0.009706,0.179509,0.243711,0.080643,0.02044,0.195896,0.038375,0.172061,0.179509,0.02044
10.803169,1.719378,0.084027,1.0,1.0,1.0,0.148486,0.148486,0.148486,1.0,0.201661,0.213247,0.040667,0.0073,0.174165,0.24568,0.080701,0.01953,0.201661,0.040667,0.170597,0.174165,0.01953
10.816097,1.721435,0.083826,1.0,1.0,1.0,0.154236,0.154236,0.154236,1.0,0.207418,0.211402,0.043022,0.004827,0.168816,0.247588,0.080775,0.018637,0.207418,0.043022,0.169121,0.168816,0.018637
10.829024,1.723493,0.083626,1.0,1.0,1.0,0.159981,0.159981,0.159981,1.0,0.213169,0.209545,0.045441,0.002287,0.163462,0.249434,0.080862,0.017762,0.213169,0.045441,0.167636,0.163462,0.017762
10.841952,1.72555,0.083427,1.0,1.0,1.0,0.165721,0.165721,0.165721,1.0,0.218912,0.207682,0.047922,0.000318,0.158103,0.251218,0.080959,0.016906,0.218912,0.047922,0.166146,0.158103,0.016906
10.854879,1.727608,0.083228,1.0,1.0,1.0,0.171455,0.171455,0.171455,1.0,0.224647,0.205817,0.050466,0.00299,0.15274,0.25294,0.081065,0.016067,0.224647,0.050466,0.164653,0.15274,0.016067
10.867807,1.729665,0.08303,1.0,1.0,1.0,0.177184,0.177184,0.177184,1.0,0.230375,0.203954,0.053073,0.005726,0.147372,0.254599,0.081179,0.015247,0.230375,0.053073,0.163163,0.147372,0.015247
10.880734,1.731723,0.082833,1.0,1.0,1.0,0.182906,0.182906,0.182906,1.0,0.236095,0.202098,0.055741,0.008528,0.141999,0.256196,0.081297,0.014444,0.236095,0.055741,0.161679,0.141999,0.014444
10.893661,1.73378,0.082637,1.0,1.0,1.0,0.188622,0.188622,0.188622,1.0,0.241806,0.200256,0.05847,0.011394,0.136623,0.257731,0.081419,0.01366,0.241806,0.05847,0.160205,0.136623,0.01366
10.906589,1.735838,0.082441,1.0,1.0,1.0,0.194332,0.194332,0.194332,1.0,0.24751,0.198432,0.061261,0.014324,0.131242,0.259203,0.081543,0.012894,0.24751,0.061261,0.158746,0.131242,0.012894
10.919516,1.737895,0.082246,1.0,1.0,1.0,0.200035,0.200035,0.200035,1.0,0.253204,0.196633,0.064112,0.017318,0.125857,0.260613,0.081668,0.012147,0.253204,0.064112,0.157307,0.125857,0.012147
10.932444,1.739952,0.082051,1.0,1.0,1.0,0.205731,0.205731,0.205731,1.0,0.25889,0.194865,0.067024,0.020375,0.120469,0.261961,0.081792,0.011417,0.25889,0.067024,0.155892,0.120469,0.011417
10.945371,1.74201,0.081858,1.0,1.0,1.0,0.21142,0.21142,0.21142,1.0,0.264567,0.193135,0.069996,0.023495,0.115078,0.263246,0.081915,0.010706,0.264567,0.069996,0.154508,0.115078,0.010706
10.958299,1.744067,0.081665,1.0,1.0,1.0,0.217103,0.217103,0.217103,1.0,0.270235,0.191448,0.073027,0.026678,0.109682,0.26447,0.082035,0.010014,0.270235,0.073027,0.153159,0.109682,0.010014
10.971226,1.746125,0.081472,1.0,1.0,1.0,0.222778,0.222778,0.222778,1.0,0.275893,0.189813,0.076117,0.029923,0.104284,0.265632,0.082152,0.00934,0.275893,0.076117,0.151851,0.104284,0.00934
10.984153,1.748182,0.081281,1.0,1.0,1.0,0.228445,0.228445,0.228445,1.0,0.281542,0.188237,0.079266,0.033229,0.098883,0.266733,0.082266,0.008684,0.281542,0.079266,0.15059,0.098883,0.008684
10.997081,1.75024,0.08109,1.0,1.0,1.0,0.234105,0.234105,0.234105,1.0,0.287181,0.186727,0.082473,0.036597,0.093478,0.267772,0.082375,0.008047,0.287181,0.082473,0.149382,0.093478,0.008047
11.010008,1.752297,0.080899,1.0,1.0,1.0,0.239756,0.239756,0.239756,1.0,0.29281,0.185292,0.085738,0.040025,0.088071,0.268751,0.082479,0.007428,0.29281,0.085738,0.148233,0.088071,0.007428
11.022936,1.754355,0.08071,1.0,1.0,1.0,0.2454,0.2454,0.2454,1.0,0.29843,0.183938,0.08906,0.043513,0.082662,0.26967,0.082578,0.006828,0.29843,0.08906,0.147151,0.082662,0.006828
11.035863,1.756412,0.080521,1.0,1.0,1.0,0.251035,0.251035,0.251035,1.0,0.304038,0.182676,0.092439,0.047061,0.077249,0.270528,0.082672,0.006247,0.304038,0.092439,0.146141,0.077249,0.006247
11.048791,1.75847,0.080332,1.0,1.0,1.0,0.256662,0.256662,0.256662,1.0,0.309637,0.181512,0.095875,0.050669,0.071835,0.271328,0.082761,0.005684,0.309637,0.095875,0.145209,0.071835,0.005684
11.061718,1.760527,0.080145,1.0,1.0,1.0,0.26228,0.26228,0.26228,1.0,0.315224,0.180455,0.099366,0.054335,0.066418,0.272068,0.082846,0.00514,0.315224,0.099366,0.144364,0.066418,0.00514
11.074646,1.762585,0.079958,1.0,1.0,1.0,0.267889,0.267889,0.267889,1.0,0.320801,0.179515,0.102913,0.058059,0.061,0.27275,0.082926,0.004614,0.320801,0.102913,0.143612,0.061,0.004614
11.087573,1.764642,0.079771,1.0,1.0,1.0,0.273489,0.273489,0.273489,1.0,0.326366,0.178699,0.106515,0.061841,0.05558,0.273375,0.083001,0.004108,0.326366,0.106515,0.142959,0.05558,0.004108
11.1005,1.7667,0.079586,1.0,1.0,1.0,0.27908,0.27908,0.27908,1.0,0.33192,0.178016,0.110171,0.06568,0.050158,0.273943,0.083074,0.00362,0.33192,0.110171,0.142413,0.050158,0.00362
11.113428,1.768757,0.079401,1.0,1.0,1.0,0.284662,0.284662,0.284662,1.0,0.337463,0.177475,0.113881,0.069575,0.044734,0.274454,0.083143,0.00315,0.337463,0.113881,0.14198,0.044734,0.00315
11.126355,1.770814,0.079216,1.0,1.0,1.0,0.290234,0.290234,0.290234,1.0,0.342994,0.177082,0.117645,0.073527,0.03931,0.27491,0.083211,0.0027,0.342994,0.117645,0.141666,0.03931,0.0027
11.139283,1.772872,0.079033,1.0,1.0,1.0,0.295796,0.295796,0.295796,1.0,0.348513,0.176848,0.121462,0.077535,0.033884,0.275312,0.083278,0.002268,0.348513,0.121462,0.141478,0.033884,0.002268
11.15221,1.774929,0.078849,1.0,1.0,1.0,0.301348,0.301348,0.301348,1.0,0.354021,0.176777,0.125331,0.081597,0.028457,0.275659,0.083345,0.001855,0.354021,0.125331,0.141422,0.028457,0.001855
11.165138,1.776987,0.078667,1.0,1.0,1.0,0.306889,0.306889,0.306889,1.0,0.359516,0.176879,0.129251,0.085714,0.023029,0.275954,0.083414,0.001461,0.359516,0.129251,0.141503,0.023029,0.001461
11.178065,1.779044,0.078485,1.0,1.0,1.0,0.312421,0.312421,0.312421,1.0,0.364998,0.177159,0.133224,0.089885,0.017601,0.276196,0.083485,0.001086,0.364998,0.133224,0.141727,0.017601,0.001086
11.190992,1.781102,0.078304,1.0,1.0,1.0,0.317942,0.317942,0.317942,1.0,0.370468,0.177623,0.137246,0.094109,0.012172,0.276388,0.08356,0.00073,0.370468,0.137246,0.142098,0.012172,0.00073
11.20392,1.783159,0.078123,1.0,1.0,1.0,0.323452,0.323452,0.323452,1.0,0.375925,0.178277,0.141319,0.098385,0.006743,0.27653,0.083641,0.000393,0.375925,0.141319,0.142622,0.006743,0.000393
11.216847,1.785217,0.077943,1.0,1.0,1.0,0.328951,0.328951,0.328951,1.0,0.381369,0.179125,0.145442,0.102714,0.001313,0.276624,0.08373,7.4e-05,0.381369,0.145442,0.1433,0.001313,7.4e-05
11.229775,1.787274,0.077764,1.0,1.0,1.0,0.334439,0.334439,0.334439,1.0,0.3868,0.180171,0.149614,0.107095,0.004116,0.276669,0.083829,0.000225,0.3868,0.149614,0.144137,0.004116,0.000225
11.242702,1.789332,0.077585,1.0,1.0,1.0,0.339915,0.339915,0.339915,1.0,0.392217,0.181419,0.153834,0.111526,0.009546,0.276669,0.083938,0.000506,0.392217,0.153834,0.145135,0.009546,0.000506
11.25563,1.791389,0.077407,1.0,1.0,1.0,0.345381,0.345381,0.345381,1.0,0.397621,0.18287,0.158102,0.116008,0.014975,0.276623,0.084061,0.000768,0.397621,0.158102,0.146296,0.014975,0.000768
11.268557,1.793447,0.07723,1.0,1.0,1.0,0.350834,0.350834,0.350834,1.0,0.403011,0.184527,0.162418,0.120539,0.020404,0.276534,0.0842,0.00101,0.403011,0.162418,0.147622,0.020404,0.00101
11.281485,1.795504,0.077053,1.0,1.0,1.0,0.356276,0.356276,0.356276,1.0,0.408387,0.18639,0.16678,0.125119,0.025832,0.276403,0.084357,0.001234,0.408387,0.16678,0.149112,0.025832,0.001234
11.294412,1.797562,0.076876,1.0,1.0,1.0,0.361705,0.361705,0.361705,1.0,0.413749,0.188459,0.171188,0.129748,0.031259,0.27623,0.084533,0.001439,0.413749,0.171188,0.150767,0.031259,0.001439
11.307339,1.799619,0.076701,1.0,1.0,1.0,0.367123,0.367123,0.367123,1.0,0.419097,0.190734,0.175642,0.134424,0.036685,0.276019,0.084733,0.001625,0.419097,0.175642,0.152587,0.036685,0.001625
